podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Grass,7-6(17) 7-6(3) 7-5,0.099,0.038,131,0.74,0.804,0.529,6,0.857,7,R64,5,0,0.857
Grass,7-5 6-4 6-7(7) 4-6 6-3,0.077,0.018,168,0.619,0.673,0.547,5.2,0.5,10,R64,5,0,0.5
Grass,6-4 6-1 7-6(5),0.042,0.053,95,0.674,0.625,0.387,4.667,0.571,14,R64,5,0,0.571
Grass,4-6 7-6(2) 1-6 6-1 7-5,0.101,0.014,148,0.689,0.676,0.587,4.8,0.429,7,R64,5,0,0.429
Grass,6-3 7-5 6-3,0.13,0.054,92,0.674,0.742,0.367,5,0.333,6,R64,5,0,0.333
Grass,6-3 6-4 6-4,0.052,0.082,97,0.577,0.786,0.415,4.667,0.7,10,R64,5,0,0.7
Grass,6-7(4) 7-6(4) 6-3 7-6(3),0.112,0.045,134,0.597,0.763,0.593,5.5,0.333,3,R64,5,0,0.333
Grass,4-6 6-4 6-3 2-6 7-5,0.091,0.008,132,0.614,0.691,0.608,4.8,0.5,10,R64,5,0,0.5
Grass,6-3 6-2 6-1,0.048,0.048,84,0.583,0.49,0.4,4,0.533,15,R64,5,0,0.533
Grass,3-6 6-7(4) 6-4 7-5 10-8,0.146,0.022,185,0.665,0.756,0.565,6.2,0.333,6,R64,5,0,0.333
Grass,7-6(3) 6-3 6-7(1) 6-7(3) 6-4,0.14,0.024,164,0.72,0.814,0.435,5.4,0.667,9,R64,5,0,0.667
Grass,6-3 6-3 6-2,0.079,0.045,89,0.618,0.6,0.471,4.333,0.643,14,R64,5,0,0.643
Grass,4-6 7-6(6) 6-4 6-4,0.138,0.016,123,0.577,0.775,0.538,5.25,0.571,7,R64,5,0,0.571
Grass,6-4 6-2 6-4,0.029,0.039,103,0.524,0.648,0.388,4.667,0.5,14,R32,5,0,0.5
Grass,6-2 6-2 7-5,0.032,0.021,94,0.681,0.5,0.6,4.667,0.583,12,R32,5,0,0.583
Grass,6-3 6-7(4) 6-3 6-0,0.155,0.058,103,0.65,0.716,0.389,4.25,0.167,6,R32,5,0,0.167
Grass,7-6(5) 6-4 7-6(6),0.043,0.029,138,0.638,0.693,0.44,5.667,0.786,14,R32,5,0,0.786
Grass,6-2 6-3 6-2,0.013,0.039,77,0.701,0.5,0.348,4.333,0.5,16,R32,5,0,0.5
Grass,4-6 6-4 2-6 6-2 6-1,0.047,0.086,128,0.648,0.711,0.467,4.2,0.6,15,R32,5,0,0.6
Grass,6-7(3) 6-4 2-6 6-4 6-1,0.124,0.046,153,0.549,0.774,0.478,4.8,0.583,12,R32,5,0,0.583
Grass,6-4 7-6(1) 6-3,0.09,0.011,89,0.596,0.717,0.556,5,0.333,3,R32,5,0,0.333
Grass,6-3 6-3 6-4,0.026,0,78,0.769,0.6,0.667,4.667,0.2,5,R32,5,0,0.2
Grass,6-7(8) 7-6(6) 7-6(3) 7-5,0.335,0.013,155,0.748,0.784,0.564,6,0.8,5,R32,5,0,0.8
Grass,6-2 6-4 6-7(5) 4-6 6-3,0.061,0.097,165,0.6,0.768,0.424,4.8,0.706,17,R32,5,0,0.706
Grass,6-3 6-1 6-3,0,0.047,85,0.718,0.607,0.333,4,0.444,9,R32,5,0,0.444
Grass,7-6(2) 7-6(4) 6-2,0.165,0.055,91,0.659,0.783,0.613,5.333,0.333,3,R32,5,0,0.333
Grass,3-6 6-3 4-6 7-6(4) 6-4,0.055,0.014,146,0.678,0.758,0.638,5,0.667,6,R32,5,0,0.667
Grass,3-6 6-3 7-5 6-2,0.075,0.019,106,0.708,0.68,0.613,4.75,0.556,9,R32,5,0,0.556
Grass,6-7(4) 6-1 6-1 6-1,0.067,0.007,135,0.615,0.639,0.346,4,0.611,18,R32,5,0,0.611
Grass,6-3 6-4 7-6(5),0.213,0.022,89,0.663,0.78,0.6,5,0.778,9,R16,5,0,0.778
Grass,7-6(8) 6-4 6-4,0.155,0.064,110,0.655,0.806,0.368,5.333,0.667,6,R16,5,0,0.667
Grass,6-4 6-3 7-6(6),0.072,0,125,0.648,0.642,0.5,5.333,0.789,19,R16,5,0,0.789
Grass,6-4 7-6(6) 6-2,0.112,0.02,98,0.622,0.672,0.514,5,0.4,5,R16,5,0,0.4
Grass,7-6(5) 7-6(7) 6-3,0.109,0.05,101,0.624,0.841,0.579,5.333,0.5,2,R16,5,0,0.5
Grass,6-1 6-4 6-4,0.034,0.011,87,0.701,0.59,0.5,4.333,0.692,13,R16,5,0,0.692
Grass,4-6 6-1 7-6(4) 6-3,0.097,0.009,113,0.637,0.722,0.561,4.5,0.571,7,R16,5,0,0.571
Grass,7-6(5) 5-7 7-6(5) 6-3,0.08,0.022,137,0.73,0.77,0.595,5.5,0.75,4,R16,5,0,0.75
Grass,6-1 3-6 6-7(4) 6-2 6-2,0.063,0.038,160,0.556,0.685,0.408,4.4,0.632,19,QF,5,0,0.632
Grass,6-1 7-6(4) 6-2,0.061,0.061,82,0.61,0.72,0.313,4.333,0.444,9,QF,5,0,0.444
Grass,3-6 7-6(5) 6-4 6-4,0.073,0.008,124,0.597,0.77,0.62,5.25,0.714,7,QF,5,0,0.714
Grass,6-7(4) 6-2 6-4 7-6(4),0.104,0.007,144,0.715,0.67,0.537,5.25,0.556,9,QF,5,0,0.556
Grass,6-4 3-6 7-6(2) 7-6(7),0.115,0.061,131,0.626,0.817,0.449,5.5,0.5,6,SF,5,0,0.5
Grass,6-4 6-4 6-4,0.202,0.048,84,0.548,0.804,0.5,5,0.571,7,SF,5,0,0.571
Grass,6-7(7) 6-4 7-6(4) 5-7 6-4,0.151,0.026,192,0.693,0.767,0.441,5.6,0.733,15,F,5,0,0.733
Clay,6-4 6-3,0.033,0.033,61,0.721,0.591,0.588,5,0.429,7,R64,3,0,0.429
Clay,6-3 6-2,0.089,0.089,45,0.556,0.64,0.3,4,0.2,5,R64,3,0,0.2
Clay,3-6 6-1 6-4,0.053,0,76,0.697,0.679,0.261,4.333,0.375,8,R64,3,0,0.375
Clay,6-2 6-4,0.019,0.038,53,0.604,0.594,0.429,4.5,0.333,6,R64,3,0,0.333
Clay,6-3 6-4,0,0.032,63,0.698,0.614,0.526,4.5,0.571,7,R64,3,0,0.571
Clay,3-6 6-3 6-4,0.075,0,80,0.537,0.814,0.486,4.667,0.5,6,R64,3,0,0.5
Clay,6-3 7-6(3),0.054,0.068,74,0.622,0.674,0.429,5,0.7,10,R64,3,0,0.7
Clay,6-4 6-4,0.019,0.038,52,0.481,0.8,0.519,5,0.5,4,R64,3,0,0.5
Clay,6-3 4-6 6-3,0.04,0.01,99,0.727,0.625,0.37,4.667,0.5,10,R64,3,0,0.5
Clay,7-5 4-6 6-2,0.069,0.03,101,0.594,0.7,0.488,5,0.714,14,R64,3,0,0.714
Clay,6-3 6-7(9) 7-6(4),0.065,0.016,124,0.694,0.698,0.579,5.333,0.778,9,R64,3,0,0.778
Clay,4-6 6-3 6-4,0.074,0.021,94,0.649,0.689,0.545,4.667,0.778,9,R64,3,0,0.778
Clay,6-2 2-6 6-2,0.052,0.026,77,0.675,0.577,0.56,4,0.5,8,R64,3,0,0.5
Clay,6-4 6-4,0.074,0.029,68,0.574,0.615,0.483,5,0.25,4,R64,3,0,0.25
Clay,6-3 6-4,0.069,0.028,72,0.556,0.65,0.438,4.5,0.7,10,R64,3,0,0.7
Clay,7-6(4) 4-6 6-2,0.047,0.012,85,0.741,0.794,0.5,5,0.5,4,R64,3,0,0.5
Clay,6-4 6-2,0.073,0.036,55,0.636,0.743,0.3,4.5,0.4,5,R64,3,0,0.4
Clay,6-1 7-6(7),0.068,0.054,74,0.662,0.571,0.44,5,0.5,8,R64,3,0,0.5
Clay,6-2 6-2,0.039,0.078,51,0.49,0.6,0.423,4,0.556,9,R64,3,0,0.556
Clay,7-6(8) 6-4,0.011,0.033,92,0.685,0.698,0.448,5.5,0.857,7,R64,3,0,0.857
Clay,7-5 4-6 6-3,0.02,0.03,100,0.66,0.697,0.5,5,0.429,7,R64,3,0,0.429
Clay,7-6(5) 3-6 6-2,0.107,0.058,103,0.68,0.743,0.394,5,0.571,7,R64,3,0,0.571
Clay,6-1 6-1,0.024,0,42,0.524,0.409,0.4,3.5,0.286,7,R64,3,0,0.286
Clay,6-1 6-0,0,0.026,38,0.579,0.364,0.188,3,0.4,10,R32,3,0,0.4
Clay,6-3 6-2,0.182,0,44,0.727,0.75,0.25,4,0.571,7,R32,3,0,0.571
Clay,4-6 6-3 7-6(7),0.103,0.01,97,0.577,0.714,0.61,5,0.75,4,R32,3,0,0.75
Clay,6-1 6-4,0.086,0,58,0.759,0.614,0.286,4,0.7,10,R32,3,0,0.7
Clay,7-5 2-6 6-4,0.118,0.02,102,0.676,0.667,0.515,5,0.769,13,R32,3,0,0.769
Clay,2-6 7-6(4) 6-1,0.013,0.013,78,0.769,0.633,0.667,4.333,0,3,R32,3,0,1
Clay,6-4 6-3,0.073,0,55,0.727,0.675,0.533,5,0,3,R32,3,0,1
Clay,6-1 1-6 6-4,0.111,0.056,72,0.431,0.742,0.537,4,0.333,6,R32,3,0,0.333
Clay,6-3 6-3,0.1,0.08,50,0.54,0.778,0.391,4.5,0.4,5,R32,3,0,0.4
Clay,6-3 6-1,0.047,0.023,43,0.698,0.5,0.385,4,0.286,7,R32,3,0,0.286
Clay,3-6 6-3 6-4,0.029,0.01,104,0.663,0.652,0.6,4.667,0.8,10,R32,3,0,0.8
Clay,1-6 6-2 6-4,0.099,0,71,0.662,0.681,0.583,4.333,0.5,6,R32,3,0,0.5
Clay,7-6(6) 5-7 6-3,0.019,0.028,108,0.667,0.639,0.417,5.333,0.583,12,R32,3,0,0.583
Clay,7-6(9) 6-7(5) 7-5,0.035,0.026,115,0.748,0.767,0.586,6,0.833,6,R32,3,0,0.833
Clay,6-3 6-4,0.036,0.018,56,0.589,0.667,0.522,4.5,0.667,9,R32,3,0,0.667
Clay,6-4 1-6 6-2,0.014,0.014,73,0.562,0.659,0.656,4.333,0.5,6,R32,3,0,0.5
Clay,6-1 6-4,0.038,0,52,0.788,0.561,0.182,4.5,0.545,11,R16,3,0,0.545
Clay,3-6 6-3 6-2,0.162,0.027,74,0.622,0.717,0.571,4.333,0.571,7,R16,3,0,0.571
Clay,6-4 6-2,0.065,0.022,46,0.674,0.677,0.333,4.5,0.333,6,R16,3,0,0.333
Clay,6-3 6-2,0.125,0.021,48,0.563,0.704,0.429,4,0.571,7,R16,3,0,0.571
Clay,7-6(5) 7-6(5),0.143,0.036,84,0.619,0.769,0.563,6,0.833,6,R16,3,0,0.833
Clay,6-4 6-4,0.094,0,64,0.781,0.6,0.643,5,0.714,7,R16,3,0,0.714
Clay,6-3 6-4,0.153,0.051,59,0.373,0.864,0.459,4.5,0.6,5,R16,3,0,0.6
Clay,6-4 6-2,0,0.018,55,0.709,0.59,0.563,4.5,0.4,5,QF,3,0,0.4
Clay,6-3 6-4,0.093,0,54,0.593,0.688,0.591,4.5,0.6,5,QF,3,0,0.6
Clay,6-4 6-4,0.132,0.015,68,0.75,0.706,0.235,5,0.778,9,QF,3,0,0.778
Clay,7-6(3) 6-3,0.077,0.031,65,0.631,0.732,0.458,5,0.6,5,QF,3,0,0.6
Clay,6-4 6-3,0,0.013,77,0.714,0.6,0.273,5,0.615,13,SF,3,0,0.615
Clay,7-6(5) 5-7 6-3,0.094,0.021,96,0.646,0.677,0.676,5.333,0.571,7,SF,3,0,0.571
Clay,6-3 7-6(3),0.014,0.014,74,0.73,0.685,0.55,5,0.8,5,R32,3,0,0.8
Clay,7-6(5) 7-6(3),0.012,0.023,86,0.616,0.604,0.515,6,0.5,6,R32,3,0,0.5
Clay,6-4 6-7(3) 6-3,0.082,0,85,0.729,0.71,0.696,5,0.5,6,R32,3,0,0.5
Clay,6-4 7-5,0.027,0.014,73,0.685,0.7,0.261,5.5,0.556,9,R32,3,0,0.556
Clay,6-3 6-4,0.042,0.042,48,0.604,0.69,0.632,4.5,0.333,3,R32,3,0,0.333
Clay,6-3 6-3,0.054,0.071,56,0.607,0.676,0.273,4.5,0.2,5,R32,3,0,0.2
Clay,7-6(4) 6-4,0.076,0.038,79,0.519,0.707,0.421,5.5,0.6,10,R32,3,0,0.6
Clay,3-6 6-3 7-6(4),0.089,0.067,90,0.522,0.766,0.581,5,0.75,8,R32,3,0,0.75
Clay,6-4 6-4,0.044,0.029,68,0.75,0.549,0.471,5,0.5,8,R32,3,0,0.5
Clay,5-7 7-6(7) 7-6(5),0.068,0.034,117,0.479,0.768,0.459,6,0.444,9,R32,3,0,0.444
Clay,6-3 6-4,0.113,0.097,62,0.629,0.769,0.304,4.5,0.714,7,R16,3,0,0.714
Clay,6-4 1-6 7-5,0.029,0.087,103,0.699,0.667,0.323,5,0.667,15,R16,3,0,0.667
Clay,6-2 2-6 6-4,0.022,0.089,90,0.433,0.641,0.451,4.333,0.545,11,R16,3,0,0.545
Clay,6-4 6-4,0.015,0.059,68,0.662,0.6,0.609,5,0.5,4,R16,3,0,0.5
Clay,6-3 6-4,0.038,0.058,52,0.635,0.636,0.368,4.5,0.625,8,R16,3,0,0.625
Clay,3-6 6-3 7-6(3),0.092,0.009,109,0.532,0.793,0.549,5,0.889,9,R16,3,0,0.889
Clay,6-3 6-3,0.037,0.019,54,0.556,0.5,0.625,4.5,0.571,7,R16,3,0,0.571
Clay,6-1 6-4,0,0.057,53,0.396,0.524,0.406,4,0.375,8,R16,3,0,0.375
Clay,3-6 6-1 6-4,0.01,0.031,98,0.622,0.541,0.541,4.333,0.545,11,QF,3,0,0.545
Clay,7-6(1) 6-1,0.072,0.072,69,0.478,0.758,0.361,5,0.5,8,QF,3,0,0.5
Clay,6-4 6-7(7) 6-1,0.074,0.019,108,0.565,0.754,0.383,4.667,0.667,12,QF,3,0,0.667
Clay,7-5 6-3,0.019,0.038,52,0.404,0.571,0.516,5,0.429,7,QF,3,0,0.429
Clay,6-3 7-6(4),0.022,0.022,89,0.618,0.6,0.5,5.5,0.6,10,SF,3,0,0.6
Clay,6-3 6-7(2) 6-1,0.069,0.069,102,0.627,0.594,0.368,5,0.417,12,SF,3,0,0.417
Clay,6-3 7-5,0.017,0.033,60,0.667,0.6,0.55,5,0.333,6,F,3,0,0.333
Hard,6-4 7-6(3),0.123,0.092,65,0.646,0.786,0.304,5.5,0.5,6,R32,3,0,0.5
Hard,7-6(3) 6-4,0.061,0.045,66,0.636,0.81,0.5,5.5,0.75,4,R32,3,0,0.75
Hard,7-6(4) 4-6 6-4,0.026,0.026,114,0.614,0.743,0.568,5.333,0.875,8,R32,3,0,0.875
Hard,2-6 6-2 6-4,0.125,0.034,88,0.534,0.681,0.488,4.333,0.727,11,R32,3,0,0.727
Hard,2-6 7-6(3) 6-4,0.05,0.03,100,0.64,0.703,0.528,5,0.833,6,R32,3,0,0.833
Hard,6-4 6-4,0.023,0.047,86,0.663,0.614,0.483,5,0.8,10,R32,3,0,0.8
Hard,6-3 3-6 6-3,0.051,0.025,79,0.557,0.682,0.629,4.333,0.667,6,R32,3,0,0.667
Hard,6-4 6-4,0.031,0.015,65,0.585,0.605,0.519,5,0.727,11,R32,3,0,0.727
Hard,7-6(1) 5-7 6-4,0.137,0.011,95,0.621,0.78,0.583,5.667,0.6,5,R32,3,0,0.6
Hard,6-3 6-4,0.045,0.045,44,0.568,0.68,0.526,4.5,0,3,R32,3,0,1
Hard,6-1 4-6 6-0,0.052,0.063,96,0.625,0.55,0.444,4,0.647,17,R32,3,0,0.647
Hard,6-2 6-4,0.019,0.019,53,0.528,0.607,0.2,4.5,0.333,9,R32,3,0,0.333
Hard,7-5 6-3,0.072,0.058,69,0.652,0.778,0.375,5,0.75,8,R16,3,0,0.75
Hard,6-4 6-3,0.095,0.095,74,0.581,0.674,0.452,5,0.667,9,R16,3,0,0.667
Hard,6-4 6-7(2) 7-6(4),0.087,0.024,126,0.46,0.81,0.5,5.667,0.667,9,R16,3,0,0.667
Hard,7-6(3) 6-7(4) 6-3,0.074,0.021,95,0.653,0.758,0.606,5.333,0.714,7,R16,3,0,0.714
Hard,6-3 6-4,0.014,0.014,70,0.543,0.605,0.438,4.5,0.692,13,R16,3,0,0.692
Hard,7-6(4) 6-4,0.273,0.018,55,0.727,0.8,0.733,5.5,0,1,R16,3,0,1
Hard,7-6(3) 6-3,0.245,0.019,53,0.679,0.833,0.529,5,0,1,R16,3,0,1
Hard,7-5 7-6(4),0.039,0.026,77,0.662,0.588,0.5,6,0.2,5,R16,3,0,0.2
Hard,6-2 6-2,0.161,0.048,62,0.629,0.615,0.348,4,0.556,9,QF,3,0,0.556
Hard,4-6 6-1 6-4,0.046,0.046,87,0.667,0.638,0.414,4.333,0.429,7,QF,3,0,0.429
Hard,0-6 6-4 7-6(6),0.103,0.041,97,0.68,0.697,0.484,4.667,0.5,6,QF,3,0,0.5
Hard,5-7 6-4 6-3,0.095,0.021,95,0.663,0.667,0.594,5,0.75,8,QF,3,0,0.75
Hard,7-6(7) 6-4,0.118,0.029,68,0.618,0.738,0.423,5.5,0.25,4,SF,3,0,0.25
Hard,6-3 7-5,0.063,0.016,63,0.635,0.675,0.435,5,0.25,4,SF,3,0,0.25
Hard,5-7 6-4 6-4,0.078,0.029,103,0.699,0.639,0.613,5.333,0.625,8,F,3,0,0.625
Hard,4-6 7-5 6-3,0.033,0.033,91,0.659,0.617,0.484,5.333,0.375,8,R32,3,0,0.375
Hard,6-2 6-1,0,0.047,43,0.419,0.389,0.32,3.5,0.25,8,R32,3,0,0.25
Hard,7-6(4) 7-6(3),0.128,0.047,86,0.581,0.82,0.444,6,0.857,7,R32,3,0,0.857
Hard,6-1 6-2,0.079,0.105,38,0.526,0.55,0.444,3.5,0.2,5,R32,3,0,0.2
Hard,4-6 6-4 6-2,0.096,0.032,94,0.457,0.698,0.549,4.667,0.727,11,R32,3,0,0.727
Hard,6-2 6-4,0.092,0.031,65,0.754,0.551,0.313,4.5,0.643,14,R32,3,0,0.643
Hard,6-4 7-6(1),0.014,0.014,74,0.73,0.704,0.35,5.5,0.75,8,R32,3,0,0.75
Hard,7-6(6) 6-1,0.016,0.047,64,0.625,0.525,0.458,5,0,5,R32,3,0,1
Hard,6-2 6-4,0.043,0,46,0.565,0.538,0.7,4.5,0.4,5,R32,3,0,0.4
Hard,7-6(1) 6-2,0.032,0.032,63,0.619,0.615,0.417,5,0.333,6,R32,3,0,0.333
Hard,6-4 3-6 7-6(7),0.125,0.038,104,0.673,0.7,0.559,5.333,0.5,6,R32,3,0,0.5
Hard,6-4 3-6 7-6(5),0.073,0.021,96,0.625,0.75,0.583,5.333,0.667,6,R32,3,0,0.667
Hard,6-2 6-3,0.09,0,67,0.657,0.591,0.391,4.5,0.6,10,R16,3,0,0.6
Hard,7-6(5) 6-4,0.024,0.037,82,0.646,0.528,0.448,5.5,0.615,13,R16,3,0,0.615
Hard,7-6(5) 6-4,0.079,0.053,76,0.526,0.775,0.583,5.5,0.75,4,R16,3,0,0.75
Hard,6-4 6-7(6) 6-3,0.058,0.029,103,0.573,0.678,0.523,5,0.444,9,R16,3,0,0.444
Hard,3-6 7-5 7-5,0.087,0.048,104,0.587,0.721,0.326,5.667,0.5,14,R16,3,0,0.5
Hard,6-4 6-3,0.061,0.012,82,0.537,0.636,0.474,5,0.75,12,R16,3,0,0.75
Hard,6-4 7-6(4),0.169,0.046,65,0.538,0.857,0.6,5.5,0.75,4,R16,3,0,0.75
Hard,6-3 6-7(3) 6-1,0.046,0.034,87,0.575,0.8,0.324,4.333,0.556,9,R16,3,0,0.556
Hard,6-3 6-0,0.031,0.046,65,0.508,0.606,0.281,4,0.667,15,QF,3,0,0.667
Hard,6-3 6-4,0.053,0.07,57,0.596,0.618,0.391,4.5,0.556,9,QF,3,0,0.556
Hard,6-3 6-7(3) 6-4,0.083,0.052,96,0.625,0.75,0.444,5,0,4,QF,3,0,1
Hard,6-3 7-5,0.02,0.061,49,0.571,0.821,0.571,5,0,2,QF,3,0,1
Hard,6-3 4-6 6-2,0.022,0.044,90,0.622,0.679,0.382,4.667,0.538,13,SF,3,0,0.538
Hard,6-4 6-4,0.208,0.019,53,0.717,0.684,0.667,5,0.333,3,SF,3,0,0.333
Hard,7-6(4) 6-4,0.1,0.011,90,0.656,0.644,0.484,5.5,0.818,11,F,3,0,0.818
Hard,6-4 6-2,0.11,0.082,73,0.534,0.641,0.441,4.5,0.625,8,R64,3,0,0.625
Hard,6-7(1) 6-4 7-5,0.129,0.022,93,0.516,0.771,0.711,5.667,0,2,R64,3,0,1
Hard,6-3 7-6(7),0.123,0.031,65,0.646,0.69,0.478,5,0.5,6,R64,3,0,0.5
Hard,6-2 4-6 7-6(4),0.016,0.055,128,0.617,0.62,0.429,5,0.615,13,R64,3,0,0.615
Hard,6-4 6-3,0.041,0.014,74,0.689,0.627,0.391,4.5,0.727,11,R64,3,0,0.727
Hard,7-5 6-3,0.082,0.066,61,0.59,0.722,0.36,5,0.6,10,R64,3,0,0.6
Hard,6-3 6-0,0.07,0.023,43,0.674,0.621,0.143,3.5,0.2,5,R64,3,0,0.2
Hard,7-6(3) 3-6 6-4,0.188,0.059,85,0.6,0.824,0.441,5,0.5,6,R64,3,0,0.5
Hard,6-4 6-4,0.028,0.085,71,0.549,0.744,0.406,5,0.75,12,R64,3,0,0.75
Hard,7-6(2) 6-4,0.083,0.107,84,0.488,0.878,0.372,5.5,0.857,7,R64,3,0,0.857
Hard,6-3 6-2,0.022,0.043,46,0.413,0.737,0.37,4,0.25,4,R64,3,0,0.25
Hard,6-4 4-6 6-4,0.081,0.03,99,0.475,0.638,0.519,5,0.667,12,R64,3,0,0.667
Hard,6-3 7-6(4),0.129,0,62,0.645,0.8,0.5,5,0.8,5,R64,3,0,0.8
Hard,6-4 6-0,0,0.044,45,0.511,0.565,0.409,4,0.2,5,R64,3,0,0.2
Hard,6-4 7-5,0.052,0.078,77,0.636,0.592,0.429,5.5,0.5,8,R64,3,0,0.5
Hard,7-6(2) 6-4,0.041,0.041,73,0.644,0.723,0.538,5.5,0.75,4,R64,3,0,0.75
Hard,6-1 6-4,0.038,0.075,53,0.604,0.656,0.238,4,0.2,5,R32,3,0,0.2
Hard,6-0 7-6(8),0.034,0.023,88,0.625,0.618,0.545,4.5,0.75,12,R32,3,0,0.75
Hard,6-2 7-6(3),0.095,0.014,74,0.568,0.643,0.406,5,0.429,7,R32,3,0,0.429
Hard,7-6(5) 6-4,0.176,0.029,68,0.574,0.769,0.655,5.5,0.667,3,R32,3,0,0.667
Hard,6-4 5-7 6-4,0.138,0.034,87,0.644,0.821,0.548,5.333,0.6,5,R32,3,0,0.6
Hard,6-1 6-4,0.091,0.068,44,0.659,0.621,0.333,4,0.25,4,R32,3,0,0.25
Hard,7-6(5) 3-6 6-4,0.086,0.057,105,0.571,0.717,0.489,5.333,0.625,8,R32,3,0,0.625
Hard,6-3 6-2,0,0.049,61,0.557,0.559,0.481,4,0.6,10,R32,3,0,0.6
Hard,6-3 6-4,0.056,0.019,54,0.574,0.742,0.565,4.5,0.5,4,R32,3,0,0.5
Hard,2-6 7-6(3) 6-1,0.049,0.049,81,0.568,0.63,0.629,4.333,0.571,7,R32,3,0,0.571
Hard,6-4 7-6(6),0.143,0,77,0.61,0.66,0.467,5.5,0.625,8,R32,3,0,0.625
Hard,6-4 6-3,0.092,0.108,65,0.431,0.75,0.351,4.5,0.667,12,R32,3,0,0.667
Hard,6-7(5) 6-3 7-6(6),0.282,0.029,103,0.641,0.894,0.432,5.333,0.5,2,R32,3,0,0.5
Hard,7-6(5) 6-7(11) 7-6(2),0.088,0.088,137,0.555,0.776,0.557,6,0.75,4,R32,3,0,0.75
Hard,6-4 6-3,0.073,0.018,55,0.564,0.548,0.5,5,0.375,8,R32,3,0,0.375
Hard,7-6(3) 7-6(3),0.093,0.023,86,0.698,0.733,0.423,6,0.8,5,R32,3,0,0.8
Hard,6-2 6-4,0.068,0.085,59,0.559,0.667,0.385,4.5,0.6,10,R16,3,0,0.6
Hard,6-2 6-0,0.039,0,51,0.549,0.536,0.304,3.5,0.545,11,R16,3,0,0.545
Hard,6-2 2-6 6-3,0.013,0.101,79,0.494,0.641,0.425,4.333,0.286,7,R16,3,0,0.286
Hard,6-3 6-2,0.089,0.022,45,0.556,0.68,0.5,4,0,3,R16,3,0,1
Hard,6-3 6-4,0.02,0.039,51,0.451,0.696,0.607,4.5,0.333,3,R16,3,0,0.333
Hard,6-3 3-6 6-3,0.124,0.034,89,0.708,0.698,0.5,4.333,0.8,10,R16,3,0,0.8
Hard,3-6 7-6(4) 7-6(7),0.297,0.033,91,0.626,0.895,0.676,5.333,0,0,R16,3,0,1
Hard,7-6(1) 7-6(3),0.117,0.052,77,0.506,0.846,0.526,6,1,1,R16,3,0,1
Hard,6-7(4) 6-3 6-4,0.027,0.009,110,0.673,0.635,0.667,5.333,0.75,12,QF,3,0,0.75
Hard,6-1 6-4,0.05,0.05,40,0.625,0.64,0.533,4,0,3,QF,3,0,1
Hard,3-6 7-6(3) 6-2,0.128,0.047,86,0.709,0.787,0.44,4.667,0.714,7,QF,3,0,0.714
Hard,7-6(2) 6-2,0.224,0.034,58,0.724,0.786,0.375,5,0,2,QF,3,0,1
Hard,6-7(5) 6-3 7-5,0.051,0.031,98,0.673,0.712,0.594,5.333,0.667,9,SF,3,0,0.667
Hard,6-4 7-5,0.053,0.035,57,0.667,0.763,0.474,5.5,0.333,3,SF,3,0,0.333
Hard,6-1 6-4,0.091,0.036,55,0.618,0.706,0.286,4.5,0.333,6,F,3,0,0.333
Hard,6-1 6-2 6-4,0.014,0.043,70,0.5,0.6,0.343,4,0.417,12,R128,5,0,0.417
Hard,6-7(7) 7-5 7-6(6) 6-7(5) 6-1,0.209,0.06,182,0.56,0.804,0.475,5.4,0.5,10,R128,5,0,0.5
Hard,6-2 4-6 6-4 4-6 6-3,0.014,0.043,138,0.572,0.684,0.576,4.6,0.5,10,R128,5,0,0.5
Hard,6-4 6-2 6-2,0.034,0.08,87,0.552,0.646,0.359,4.333,0.455,11,R128,5,0,0.455
Hard,6-2 7-6(3) 6-3,0.057,0.103,87,0.506,0.75,0.442,4.667,0.333,6,R128,5,0,0.333
Hard,6-4 6-3 7-5,0.069,0.034,87,0.54,0.66,0.475,5,0.444,9,R128,5,0,0.444
Hard,2-6 3-6 6-3 6-3 7-5,0.095,0.029,137,0.613,0.786,0.434,4.6,0.5,10,R128,5,0,0.5
Hard,7-6(5) 6-2 7-6(2),0.049,0.073,123,0.715,0.739,0.343,5.333,0.857,14,R128,5,0,0.857
Hard,6-3 4-6 7-6(2) 6-1,0.052,0.043,116,0.724,0.643,0.563,4.5,0.5,8,R128,5,0,0.5
Hard,4-6 6-2 6-1 7-6(3),0.029,0.065,139,0.554,0.662,0.452,4.5,0.688,16,R128,5,0,0.688
Hard,6-3 4-6 6-2 7-6(0),0.024,0.071,127,0.496,0.571,0.5,4.75,0.533,15,R128,5,0,0.533
Hard,7-6(4) 5-7 6-4 4-6 6-4,0.029,0.044,205,0.649,0.662,0.375,5.4,0.7,30,R128,5,0,0.7
Hard,6-3 3-6 7-5 1-6 6-4,0.031,0.037,162,0.636,0.65,0.475,4.8,0.588,17,R128,5,0,0.588
Hard,6-4 4-6 6-3 7-5,0.061,0.045,132,0.598,0.595,0.509,5.25,0.556,18,R128,5,0,0.556
Hard,6-3 6-2 6-2,0,0.053,75,0.48,0.667,0.487,4,0.444,9,R128,5,0,0.444
