podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Hard,6-4 6-4,0.041,0.055,36.5,0.534,0.425,0.192,5,0.667,3,R16,3,0,0.667
Hard,7-5 6-3,0.18,0.06,25,0.56,0.5,0.2,5,0.333,1.5,R16,3,0,0.333
Hard,4-6 7-6(1) 6-4,0.186,0.021,32.333,0.526,0.423,0.258,5.333,0.6,1.667,R16,3,0,0.6
Hard,6-3 6-3,0.027,0.068,36.5,0.575,0.356,0.205,4.5,0.7,5,R16,3,0,0.7
Hard,6-4 6-4,0.091,0.061,33,0.5,0.409,0.212,5,0.6,2.5,R16,3,0,0.6
Hard,7-6(7) 6-3,0.152,0.038,39.5,0.734,0.519,0.101,5.5,0.667,3,R16,3,0,0.667
Hard,6-3 6-2,0.111,0.111,22.5,0.6,0.4,0.133,4,0.333,3,R16,3,0,0.333
Hard,5-7 7-6(7) 6-1,0.082,0.064,36.667,0.555,0.382,0.218,5.333,0.444,3,QF,3,0,0.444
Hard,6-7(9) 7-6(13) 7-6(4),0.242,0.015,44,0.705,0.553,0.189,6,0.8,1.667,QF,3,0,0.8
Hard,6-2 6-4,0.074,0.111,27,0.556,0.37,0.167,4.5,0,2,QF,3,0,1
Hard,6-4 6-4,0.043,0,34.5,0.58,0.377,0.203,5,0.5,2,QF,3,0,0.5
Hard,6-4 6-4,0.03,0.045,33.5,0.657,0.493,0.149,5,0.6,2.5,SF,3,0,0.6
Hard,6-3 6-0,0,0.077,26,0.519,0.288,0.096,3.5,0.455,5.5,SF,3,0,0.455
Hard,6-4 4-6 6-3,0.047,0.019,35.333,0.604,0.396,0.189,4.667,0.789,6.333,F,3,0,0.789
Hard,7-6(6) 6-0,0.043,0.014,34.5,0.609,0.304,0.188,4.5,0.556,4.5,R32,3,0,0.556
Hard,6-2 6-2,0.089,0.036,28,0.446,0.321,0.179,4,0.333,3,R32,3,0,0.333
Hard,6-2 7-6(5),0.167,0.061,33,0.561,0.439,0.106,5,0.375,4,R32,3,0,0.375
Hard,6-2 6-2,0.122,0.102,24.5,0.49,0.367,0.184,4,0.333,3,R32,3,0,0.333
Hard,6-1 7-6(6),0.274,0.113,31,0.565,0.452,0.177,4.5,0.667,3,R32,3,0,0.667
Hard,3-6 6-3 6-2,0.033,0.056,30,0.622,0.367,0.178,4.333,0.429,2.333,R32,3,0,0.429
Hard,6-2 7-6(3),0.032,0.095,31.5,0.556,0.317,0.159,5,0.286,3.5,R32,3,0,0.286
Hard,6-3 6-4,0.035,0.053,28.5,0.632,0.404,0.211,4.5,0.5,2,R32,3,0,0.5
Hard,6-3 6-7(5) 6-1,0.034,0.034,29.333,0.5,0.307,0.239,4.333,0.444,3,R32,3,0,0.444
Hard,7-6(2) 3-6 6-3,0.032,0,31,0.688,0.473,0.183,5,0.5,1.333,R32,3,0,0.5
Hard,7-5 6-3,0.031,0.063,32,0.578,0.359,0.125,5,0.375,4,R16,3,0,0.375
Hard,6-3 6-2,0.016,0.033,30.5,0.639,0.311,0.164,4.5,0.5,6,R16,3,0,0.5
Hard,2-6 6-3 6-4,0.012,0.047,28.667,0.547,0.349,0.256,4.333,0.5,2,R16,3,0,0.5
Hard,5-7 6-1 7-5,0.144,0.1,30,0.567,0.422,0.2,5,0.429,2.333,R16,3,0,0.429
Hard,6-3 6-2,0.1,0.05,20,0.65,0.4,0.2,4,0,1.5,R16,3,0,1
Hard,7-5 4-6 6-3,0.041,0.041,32.333,0.68,0.474,0.175,5,0.625,2.667,R16,3,0,0.625
Hard,7-6(2) 3-6 6-3,0.03,0.05,33.333,0.52,0.39,0.26,5,0.714,2.333,R16,3,0,0.714
Hard,6-3 7-6(4),0.025,0.049,40.5,0.593,0.358,0.259,5,0.667,3,R16,3,0,0.667
Hard,6-3 6-4,0.043,0.043,23,0.5,0.348,0.283,4.5,0,1,QF,3,0,1
Hard,6-4 7-6(3),0.105,0.026,38,0.724,0.461,0.171,5.5,0.5,2,QF,3,0,0.5
Hard,7-6(4) 7-6(2),0.181,0.056,36,0.639,0.528,0.222,6,1,0.5,QF,3,0,1
Hard,6-7(2) 6-3 6-2,0.117,0.032,31.333,0.617,0.415,0.202,4.667,0.556,3,QF,3,0,0.556
Hard,3-6 6-2 6-4,0.062,0.049,27,0.593,0.42,0.173,4.333,0.571,2.333,SF,3,0,0.571
Hard,7-6(2) 7-6(5),0.171,0.039,38,0.632,0.421,0.237,6,0.5,1,SF,3,0,0.5
Hard,7-5 7-5,0.085,0.073,41,0.671,0.451,0.134,6,0.727,5.5,F,3,0,0.727
Clay,6-7(5) 7-5 6-2,0.081,0.01,33,0.677,0.455,0.182,5.333,0.5,2.667,R32,3,0,0.5
Clay,7-5 6-3,0.074,0.117,47,0.596,0.404,0.16,5.5,0.824,8.5,R32,3,0,0.824
Clay,6-3 6-0,0.041,0.014,36.5,0.671,0.342,0.11,3.5,0.762,10.5,R32,3,0,0.762
Clay,6-2 6-3,0.017,0.103,29,0.603,0.414,0.155,4,0.25,2,R32,3,0,0.25
Clay,6-4 6-2,0.028,0.014,35.5,0.521,0.296,0.239,4.5,0.786,7,R32,3,0,0.786
Clay,7-6(5) 6-2,0,0.015,32.5,0.631,0.431,0.2,5,0.4,2.5,R32,3,0,0.4
Clay,7-6(5) 6-2,0.027,0.041,36.5,0.575,0.411,0.164,5,0.5,3,R32,3,0,0.5
Clay,3-6 7-5 6-2,0.032,0,31,0.548,0.376,0.237,5,0.571,2.333,R32,3,0,0.571
Clay,5-7 7-5 6-1,0.047,0.058,28.667,0.5,0.372,0.221,5,0.583,4,R32,3,0,0.583
Clay,6-2 6-2,0.06,0.02,25,0.64,0.36,0.14,4,0.444,4.5,R32,3,0,0.444
Clay,7-5 6-3,0.019,0.038,26,0.692,0.481,0.154,5,0,1,R32,3,0,1
Clay,7-6(0) 7-6(5),0.145,0.026,38,0.632,0.487,0.224,6,1,1.5,R16,3,0,1
Clay,7-6(4) 6-3,0.067,0.033,30,0.517,0.45,0.233,5,0.75,2,R16,3,0,0.75
Clay,6-4 6-0,0.05,0.1,30,0.433,0.3,0.233,4,0.714,7,R16,3,0,0.714
Clay,6-3 6-1,0.059,0.039,25.5,0.647,0.392,0.098,4,0.375,4,R16,3,0,0.375
Clay,7-5 4-6 6-1,0,0.011,30.333,0.516,0.242,0.319,4.667,0.643,4.667,R16,3,0,0.643
Clay,6-3 4-6 7-5,0.085,0,27.333,0.61,0.415,0.195,5.333,0.375,2.667,R16,3,0,0.375
Clay,7-6(3) 4-6 6-3,0.061,0.02,33,0.616,0.465,0.232,5,0.8,1.667,R16,3,0,0.8
Clay,6-3 7-6(3),0.025,0.038,40,0.525,0.3,0.188,5.5,0.615,6.5,QF,3,0,0.615
Clay,6-3 6-4,0,0.018,27.5,0.8,0.436,0.164,4.5,0.714,3.5,QF,3,0,0.714
Clay,6-2 6-4,0.043,0.087,34.5,0.507,0.304,0.217,4.5,0.636,5.5,QF,3,0,0.636
Clay,7-6(3) 6-4,0.09,0.015,33.5,0.612,0.507,0.194,5.5,0.667,1.5,QF,3,0,0.667
Clay,6-4 6-3,0,0.022,23,0.696,0.543,0.152,4.5,0,1,SF,3,0,1
Clay,7-6(5) 6-3,0.147,0.013,37.5,0.733,0.56,0.067,5,0.818,5.5,SF,3,0,0.818
Clay,6-7(8) 7-5 7-6(2),0.031,0.015,43.333,0.754,0.515,0.185,6,0.9,3.333,F,3,0,0.9
Hard,6-3 6-2,0.079,0.032,31.5,0.508,0.317,0.206,4,0.556,4.5,R32,3,0,0.556
Hard,6-4 6-2,0.042,0.021,24,0.646,0.479,0.104,4.5,0.25,2,R32,3,0,0.25
Hard,5-7 6-3 6-2,0.011,0.021,31.333,0.564,0.319,0.213,4.667,0.455,3.667,R32,3,0,0.455
Hard,6-1 7-5,0,0.034,29,0.534,0.31,0.19,4.5,0.375,4,R32,3,0,0.375
Hard,6-7(5) 6-3 6-3,0.08,0.035,37.667,0.664,0.416,0.133,5,0.455,3.667,R32,3,0,0.455
Hard,6-3 6-2,0.023,0.023,21.5,0.721,0.395,0.093,4,0.429,3.5,R32,3,0,0.429
Hard,6-4 6-1,0.137,0,25.5,0.627,0.373,0.137,4,0.5,3,R32,3,0,0.5
Hard,4-6 7-6(2) 6-2,0.032,0.032,31,0.624,0.441,0.194,5,0.25,1.333,R32,3,0,0.25
Hard,7-6(5) 6-7(6) 6-3,0.168,0.062,37.667,0.602,0.531,0.159,5.333,0.833,2,R32,3,0,0.833
Hard,7-6(5) 6-4,0.088,0.013,40,0.713,0.475,0.113,5.5,0.5,4,R32,3,0,0.5
Hard,6-3 3-6 6-3,0.046,0.062,21.667,0.677,0.538,0.154,4.333,0.25,1.333,R32,3,0,0.25
Hard,6-4 6-2,0.13,0.019,27,0.611,0.37,0.241,4.5,0.4,2.5,R32,3,0,0.4
Hard,6-2 7-6(7),0.113,0.048,31,0.516,0.339,0.258,5,0.5,3,R32,3,0,0.5
Hard,6-3 6-1,0.077,0.135,26,0.577,0.346,0.115,4,0.375,4,R32,3,0,0.375
Hard,6-7(5) 6-1 7-5,0,0.011,31.333,0.628,0.436,0.202,5,0.333,2,R32,3,0,0.333
Hard,6-3 7-5,0.087,0,34.5,0.638,0.464,0.101,5,0.429,3.5,R16,3,0,0.429
Hard,6-4 6-3,0.052,0.103,29,0.586,0.448,0.155,5,0.571,3.5,R16,3,0,0.571
Hard,6-0 3-6 6-3,0.053,0.013,25.333,0.566,0.408,0.171,4,0.429,2.333,R16,3,0,0.429
Hard,7-5 7-6(5),0.056,0.014,36,0.625,0.458,0.208,6,0.333,1.5,R16,3,0,0.333
Hard,6-2 7-6(8),0.172,0,32,0.688,0.516,0.188,5,0.5,2,R16,3,0,0.5
Hard,6-7(2) 6-4 6-2,0.03,0.04,33,0.525,0.414,0.212,5,0.5,2.667,R16,3,0,0.5
Hard,6-1 6-3,0.13,0.111,27,0.611,0.389,0.148,4,0.6,5,R16,3,0,0.6
Hard,6-3 7-6(2),0.05,0,30,0.8,0.55,0.117,5,0.8,2.5,R16,3,0,0.8
Hard,6-4 6-2,0.019,0,26,0.5,0.308,0.135,4.5,0.167,3,QF,3,0,0.167
Hard,6-1 6-4,0.125,0.036,28,0.643,0.429,0.125,4,0.667,4.5,QF,3,0,0.667
Hard,7-6(3) 6-3,0.143,0.032,31.5,0.683,0.556,0.111,5,0.6,2.5,QF,3,0,0.6
Hard,2-6 6-3 6-4,0.024,0.012,27.667,0.639,0.494,0.181,4.333,0.6,1.667,QF,3,0,0.6
Hard,6-2 6-1,0.023,0,21.5,0.488,0.256,0.186,3.5,0.2,2.5,SF,3,0,0.2
Hard,7-6(3) 7-6(7),0.205,0,36.5,0.699,0.603,0.178,6,1,0.5,SF,3,0,1
Hard,4-6 6-3 6-4,0.1,0.011,30,0.511,0.356,0.256,4.667,0.5,2,F,3,0,0.5
Hard,6-2 6-2,0.022,0,23,0.587,0.304,0.109,4,0.286,3.5,R32,3,0,0.286
Hard,6-4 4-6 6-3,0.031,0.071,32.667,0.633,0.439,0.133,4.667,0.5,2.667,R32,3,0,0.5
Hard,6-7(11) 6-1 7-6(3),0.04,0.03,33.667,0.683,0.495,0.158,5.333,0.2,1.667,R32,3,0,0.2
Hard,6-1 2-6 7-5,0.136,0.012,27,0.568,0.37,0.21,4.667,0.286,2.333,R32,3,0,0.286
Hard,6-2 6-1,0,0,27.5,0.509,0.218,0.255,4,0.5,5,R32,3,0,0.5
Hard,6-3 6-4,0.049,0.016,30.5,0.623,0.361,0.148,4.5,0.636,5.5,R32,3,0,0.636
Hard,6-1 6-3,0.044,0.044,22.5,0.533,0.267,0.156,4,0.375,4,R32,3,0,0.375
Hard,6-0 6-1,0,0,18,0.556,0.25,0.139,3,0.167,3,R32,3,0,0.167
Hard,6-7(3) 6-2 6-3,0.064,0.064,31.333,0.543,0.33,0.213,5,0.455,3.667,R32,3,0,0.455
Hard,6-3 6-3,0.117,0.052,38.5,0.519,0.39,0.169,4.5,0.727,5.5,R32,3,0,0.727
Hard,7-6(0) 6-3,0.068,0.027,37,0.662,0.473,0.162,5,0.857,3.5,R32,3,0,0.857
Hard,6-1 6-4,0.037,0,27,0.519,0.333,0.204,4,0.625,4,R16,3,0,0.625
Hard,6-4 6-3,0.043,0.065,23,0.761,0.652,0.022,4.5,0,1,R16,3,0,1
Hard,6-0 4-6 7-6(1),0.01,0.04,33.667,0.733,0.475,0.099,4.667,0.6,3.333,R16,3,0,0.6
Hard,6-7(3) 6-4 6-4,0.14,0.04,33.333,0.67,0.53,0.13,5.333,0.4,1.667,R16,3,0,0.4
Hard,6-4 6-4,0.104,0.03,33.5,0.716,0.478,0.09,5,0.571,3.5,R16,3,0,0.571
Hard,6-3 6-2,0.106,0.043,23.5,0.574,0.34,0.128,4,0.167,3,R16,3,0,0.167
Hard,6-7(1) 6-2 6-0,0.051,0.071,32.667,0.592,0.347,0.153,4.333,0.556,6,R16,3,0,0.556
Hard,6-4 6-4,0.08,0.027,37.5,0.56,0.373,0.227,5,0.8,5,R16,3,0,0.8
Hard,6-2 7-6(4),0.014,0.056,35.5,0.535,0.366,0.225,5,0.5,3,QF,3,0,0.5
Hard,7-5 6-2,0.097,0.032,31,0.629,0.403,0.161,5,0.429,3.5,QF,3,0,0.429
Hard,7-6(7) 6-4,0.059,0.012,42.5,0.553,0.4,0.212,5.5,0.667,3,QF,3,0,0.667
Hard,2-6 6-3 6-2,0.041,0.055,24.333,0.507,0.329,0.247,4,0.429,2.333,QF,3,0,0.429
Hard,7-5 6-3,0.043,0.029,34.5,0.551,0.42,0.174,5,0.7,5,SF,3,0,0.7
Hard,3-6 6-3 7-6(8),0.02,0.02,33,0.687,0.434,0.182,5,0.5,3.333,SF,3,0,0.5
Hard,6-3 6-4,0.135,0.038,26,0.635,0.481,0.173,4.5,0.5,2,F,3,0,0.5
Hard,6-4 6-4,0.091,0.018,27.5,0.4,0.309,0.382,5,0.6,2.5,R128,3,0,0.6
Hard,6-4 6-4,0.042,0.042,36,0.472,0.306,0.25,5,0.571,3.5,R128,3,0,0.571
Hard,6-4 6-3,0.046,0.031,32.5,0.6,0.354,0.185,5,0.5,4,R128,3,0,0.5
Hard,6-2 3-6 6-3,0.067,0.034,29.667,0.573,0.393,0.124,4.333,0.455,3.667,R128,3,0,0.455
Hard,7-6(3) 6-3,0.045,0.061,33,0.545,0.5,0.167,5,0.5,1,R128,3,0,0.5
Hard,6-4 6-4,0.017,0.034,29,0.448,0.31,0.276,5,0.667,3,R128,3,0,0.667
Hard,6-3 7-5,0.015,0.045,33,0.485,0.348,0.212,5.5,0.2,2.5,R128,3,0,0.2
Hard,6-3 7-6(4),0.038,0.026,39,0.59,0.436,0.154,5,0.8,5,R128,3,0,0.8
Hard,6-4 6-4,0.088,0.074,34,0.632,0.368,0.132,5,0.545,5.5,R128,3,0,0.545
Hard,7-6(5) 7-6(6),0.179,0.06,42,0.607,0.44,0.226,6,0.833,3,R128,3,0,0.833
Hard,5-7 6-4 6-3,0.037,0.056,35.667,0.523,0.318,0.271,5.333,0.706,5.667,R128,3,0,0.706
Hard,7-6(3) 6-4,0.054,0.027,37,0.581,0.365,0.216,5.5,0.4,2.5,R128,3,0,0.4
Hard,7-6(5) 6-1,0.082,0.061,24.5,0.49,0.347,0.327,4.5,0.333,1.5,R128,3,0,0.333
Hard,6-4 4-6 7-6(3),0.096,0.096,31.333,0.489,0.362,0.255,5.333,0,1,R128,3,0,1
Hard,6-2 6-7(3) 6-4,0.055,0.055,36.333,0.541,0.385,0.239,5,0.7,3.333,R128,3,0,0.7
Hard,6-2 7-5,0.083,0,30,0.533,0.383,0.217,5,0.4,2.5,R128,3,0,0.4
Hard,6-7(4) 6-3 7-6(3),0.117,0.063,37,0.595,0.441,0.198,5.333,0.769,4.333,R128,3,0,0.769
Hard,6-4 7-5,0.018,0.018,28.5,0.649,0.439,0.228,5.5,0.333,1.5,R128,3,0,0.333
Hard,7-5 6-1,0.042,0.028,36,0.556,0.306,0.194,4.5,0.556,4.5,R128,3,0,0.556
Hard,6-3 5-7 6-4,0.034,0.011,29.333,0.682,0.477,0.159,5,0.4,1.667,R128,3,0,0.4
Hard,6-3 6-4,0.033,0.066,30.5,0.607,0.377,0.18,4.5,0.571,3.5,R128,3,0,0.571
Hard,6-4 3-6 6-2,0.082,0.052,32.333,0.567,0.361,0.206,4.667,0.615,4.333,R128,3,0,0.615
Hard,6-4 6-2,0.051,0.068,29.5,0.661,0.424,0.169,4.5,0.571,3.5,R128,3,0,0.571
Hard,7-6(4) 6-3,0.061,0,33,0.606,0.424,0.197,5,0.5,2,R128,3,0,0.5
Hard,6-2 6-3,0.038,0.057,26.5,0.642,0.396,0.189,4,0.571,3.5,R128,3,0,0.571
Hard,2-6 6-4 6-2,0.218,0.051,26,0.603,0.487,0.179,4.333,0.5,2.667,R128,3,0,0.5
Hard,7-6(5) 6-4,0.061,0.037,41,0.488,0.329,0.305,5.5,0.8,2.5,R128,3,0,0.8
Hard,6-7(4) 6-2 7-5,0.041,0.052,32.333,0.515,0.351,0.268,5.333,0.455,3.667,R128,3,0,0.455
Hard,6-3 6-4,0.052,0.052,29,0.603,0.414,0.19,4.5,0.5,2,R128,3,0,0.5
Hard,6-4 3-6 7-6(3),0.107,0.087,34.333,0.573,0.388,0.233,5,0.625,2.667,R128,3,0,0.625
Hard,6-1 6-3,0.059,0.059,25.5,0.608,0.431,0.078,4,0.2,2.5,R64,3,0,0.2
Hard,6-2 6-3,0.13,0.087,23,0.587,0.326,0.13,4.5,0.286,3.5,R64,3,0,0.286
Hard,6-3 6-4,0.042,0.042,35.5,0.662,0.479,0.113,4.5,0.818,5.5,R64,3,0,0.818
Hard,7-5 6-4,0.028,0.042,36,0.542,0.361,0.264,5.5,0.667,3,R64,3,0,0.667
Hard,6-4 6-4,0.061,0.015,33,0.561,0.318,0.227,5,0.2,2.5,R64,3,0,0.2
Hard,7-5 5-7 6-3,0.045,0.071,37.333,0.5,0.339,0.196,5.333,0.6,5,R64,3,0,0.6
Hard,6-3 6-4,0.091,0.045,33,0.561,0.394,0.197,4.5,0.5,2,R64,3,0,0.5
Hard,4-6 6-1 7-6(6),0.067,0.076,35,0.495,0.305,0.267,4.667,0.556,3,R64,3,0,0.556
Hard,6-1 6-3,0.111,0.056,27,0.463,0.278,0.185,4,0.444,4.5,R64,3,0,0.444
Hard,6-3 6-1,0,0,21.5,0.651,0.349,0.186,4,0.333,3,R64,3,0,0.333
Hard,7-6(8) 6-3,0.013,0.103,39,0.577,0.397,0.179,5,0.667,3,R64,3,0,0.667
Hard,6-4 6-1,0,0,25,0.58,0.38,0.18,4,0.4,2.5,R64,3,0,0.4
Hard,6-7(3) 6-4 6-4,0.04,0.04,33,0.616,0.414,0.232,5.333,0.2,1.667,R64,3,0,0.2
Hard,4-6 7-5 6-0,0.051,0.04,33,0.566,0.283,0.162,4.667,0.5,6,R64,3,0,0.5
Hard,6-2 7-6(3),0.058,0.029,34.5,0.609,0.478,0.159,5,0.6,2.5,R64,3,0,0.6
Hard,6-4 6-4,0.077,0.077,32.5,0.615,0.4,0.123,5,0.5,5,R64,3,0,0.5
Hard,6-3 6-4,0.058,0.019,26,0.596,0.5,0.173,4.5,0.333,1.5,R64,3,0,0.333
Hard,6-1 7-6(4),0.057,0,35,0.629,0.357,0.214,4.5,0.778,4.5,R64,3,0,0.778
Hard,6-4 6-7(5) 6-4,0.078,0.056,30,0.578,0.467,0.267,5.333,0.5,1.333,R64,3,0,0.5
Hard,7-6(2) 3-6 7-6(4),0.098,0.033,40.667,0.623,0.484,0.18,5.667,0.5,0.667,R64,3,0,0.5
Hard,6-3 4-6 6-2,0.059,0.024,28.333,0.541,0.376,0.129,4.333,0.6,5,R64,3,0,0.6
Hard,6-4 6-2,0.042,0.113,35.5,0.493,0.31,0.197,4.5,0.636,5.5,R64,3,0,0.636
Hard,6-4 6-2,0.035,0.07,28.5,0.509,0.421,0.175,4.5,0.667,4.5,R64,3,0,0.667
Hard,6-3 3-6 6-3,0.038,0.038,26.667,0.463,0.325,0.3,4.667,0.2,1.667,R64,3,0,0.2
Hard,4-6 6-0 6-3,0.04,0.013,25,0.533,0.28,0.253,4,0.286,2.333,R64,3,0,0.286
Hard,6-3 7-6(5),0.34,0.019,26.5,0.679,0.604,0.189,5,0,0.5,R64,3,0,1
Hard,6-1 6-4,0.08,0,25,0.56,0.28,0.24,4,0.2,2.5,R64,3,0,0.2
Hard,6-4 6-3,0.051,0.017,29.5,0.627,0.407,0.153,4.5,0.625,4,R64,3,0,0.625
Hard,3-6 6-3 7-6(7),0.158,0.05,33.667,0.525,0.446,0.257,5,0.857,2.333,R64,3,0,0.857
Hard,6-4 6-4,0.103,0.034,29,0.586,0.448,0.207,5,0.6,2.5,R64,3,0,0.6
Hard,6-4 6-2,0.017,0.034,29,0.552,0.328,0.207,4.5,0.667,4.5,R64,3,0,0.667
Hard,7-5 6-3,0.034,0.069,29,0.672,0.431,0.138,5,0.556,4.5,R32,3,0,0.556
Hard,7-6(6) 6-2,0.169,0.062,32.5,0.6,0.446,0.215,5,0.667,3,R32,3,0,0.667
Hard,6-2 5-7 7-6(5),0.035,0.018,37.667,0.832,0.46,0.088,5.333,0.6,5,R32,3,0,0.6
Hard,7-5 6-4,0.032,0.113,31,0.613,0.484,0.129,5.5,0.5,4,R32,3,0,0.5
Hard,6-1 3-6 6-1,0.046,0.015,21.667,0.631,0.415,0.185,3.667,0.5,2.667,R32,3,0,0.5
Hard,6-4 6-4,0.111,0.083,36,0.583,0.444,0.139,5,0.625,4,R32,3,0,0.625
Hard,6-2 4-6 6-3,0.064,0.026,26,0.654,0.41,0.218,4.333,0.5,2,R32,3,0,0.5
Hard,6-7(6) 6-1 6-4,0.056,0.022,29.667,0.719,0.461,0.18,4.667,0.5,2,R32,3,0,0.5
Hard,7-6(2) 6-4,0,0.056,35.5,0.662,0.465,0.197,5.5,0.5,1,R32,3,0,0.5
Hard,6-4 1-6 7-5,0.102,0.057,29.333,0.523,0.398,0.284,5,0.667,2,R32,3,0,0.667
Hard,6-2 7-5,0.054,0.036,28,0.643,0.357,0.143,5,0.583,6,R32,3,0,0.583
Hard,6-4 6-2,0.078,0.078,25.5,0.529,0.294,0.137,4.5,0.25,4,R32,3,0,0.25
Hard,6-4 6-7(4) 7-6(3),0.078,0.035,38.333,0.487,0.383,0.287,5.667,0.75,2.667,R32,3,0,0.75
Hard,6-4 6-2,0.075,0.038,26.5,0.547,0.34,0.208,4.5,0.333,3,R32,3,0,0.333
Hard,3-6 6-3 6-2,0,0.025,26.667,0.7,0.438,0.15,4.333,0.444,3,R32,3,0,0.444
Hard,6-3 6-4,0.039,0.026,38.5,0.455,0.312,0.221,4.5,0.75,6,R32,3,0,0.75
Hard,6-4 7-6(5),0.123,0,32.5,0.785,0.6,0.108,5.5,0.5,1,R16,3,0,0.5
Hard,6-4 4-6 6-4,0.114,0.011,29.333,0.58,0.443,0.193,5,0.5,2,R16,3,0,0.5
Hard,6-3 6-3,0.014,0.042,35.5,0.704,0.366,0.155,4.5,0.636,5.5,R16,3,0,0.636
Hard,6-4 7-6(2),0.061,0.015,33,0.591,0.439,0.182,5.5,0,1,R16,3,0,1
Hard,6-3 6-2,0.078,0.039,25.5,0.706,0.373,0.157,4,0.571,3.5,R16,3,0,0.571
Hard,6-2 6-4,0.082,0.066,30.5,0.475,0.262,0.246,4.5,0.545,5.5,R16,3,0,0.545
Hard,6-2 4-6 6-4,0.082,0.071,28.333,0.482,0.353,0.224,4.667,0.429,2.333,R16,3,0,0.429
Hard,6-3 6-2,0.042,0.083,36,0.528,0.333,0.194,4,0.727,5.5,R16,3,0,0.727
Hard,6-3 6-4,0.068,0.014,37,0.486,0.324,0.243,4.5,0.769,6.5,QF,3,0,0.769
Hard,4-6 7-6(10) 7-5,0.068,0.01,34.333,0.641,0.524,0.233,5.667,0.75,1.333,QF,3,0,0.75
Hard,6-4 6-0,0.035,0.088,28.5,0.456,0.281,0.211,4,0.5,4,QF,3,0,0.5
Hard,6-2 6-3,0.036,0.073,27.5,0.473,0.236,0.255,4,0.333,3,SF,3,0,0.333
Hard,7-5 6-4,0.141,0.016,32,0.578,0.438,0.25,5.5,0.714,3.5,SF,3,0,0.714
Hard,6-3 6-7(5) 6-2,0.061,0.031,32.667,0.582,0.418,0.153,4.667,0.615,4.333,F,3,0,0.615
Hard,6-3 6-4,0.125,0.054,28,0.518,0.393,0.196,5,0.429,3.5,R128,3,0,0.429
Hard,2-6 7-5 7-5,0.064,0.043,31.333,0.511,0.372,0.213,5.333,0.444,3,R128,3,0,0.444
Hard,7-5 6-7(2) 6-4,0.045,0.063,37.333,0.571,0.411,0.223,5.667,0.444,3,R128,3,0,0.444
Hard,6-4 6-1,0.022,0.043,23,0.522,0.304,0.196,4,0.429,3.5,R128,3,0,0.429
Hard,6-4 3-6 6-2,0.195,0.065,25.667,0.545,0.416,0.182,4.667,0.2,1.667,R128,3,0,0.2
Hard,6-7(5) 6-4 6-4,0.053,0.074,31.667,0.674,0.526,0.116,5.333,0.333,2,R128,3,0,0.333
Hard,7-5 6-7(5) 6-4,0.21,0,27,0.728,0.654,0.198,5.667,0.333,1,R128,3,0,0.333
Hard,7-6(4) 3-6 7-5,0.049,0.058,34.333,0.689,0.505,0.126,5.333,0.636,3.667,R128,3,0,0.636
Hard,4-6 6-2 6-3,0.026,0.077,26,0.462,0.308,0.282,4.333,0.5,2.667,R128,3,0,0.5
Hard,6-2 6-2,0.077,0.096,26,0.442,0.25,0.231,4,0.2,2.5,R128,3,0,0.2
Hard,1-6 6-3 7-6(3),0.063,0.076,26.333,0.544,0.418,0.215,4.667,0.4,1.667,R128,3,0,0.4
Hard,6-4 6-2,0.017,0.017,30,0.7,0.433,0.15,4.5,0.4,2.5,R128,3,0,0.4
Hard,6-4 7-6(7),0.082,0.096,36.5,0.534,0.397,0.247,5.5,0.333,1.5,R128,3,0,0.333
Hard,1-6 6-1 6-4,0.077,0,26,0.526,0.372,0.205,4,0.636,3.667,R128,3,0,0.636
Hard,7-6(3) 6-3,0.056,0.028,36,0.556,0.389,0.222,5,0.5,2,R128,3,0,0.5
Hard,0-6 7-6(4) 6-3,0.117,0.054,37,0.649,0.432,0.135,4.667,0.583,4,R128,3,0,0.583
Hard,6-4 3-6 6-2,0.076,0.038,26.333,0.658,0.405,0.127,4.667,0.4,3.333,R128,3,0,0.4
Hard,6-2 6-2,0.035,0.105,28.5,0.509,0.263,0.246,4,0.5,4,R128,3,0,0.5
Hard,6-3 6-4,0.02,0.08,25,0.6,0.4,0.18,4.5,0.5,3,R128,3,0,0.5
Hard,7-6(0) 7-5,0,0.071,42.5,0.576,0.294,0.188,6,0.5,6,R128,3,0,0.5
Hard,6-4 6-3,0.031,0.016,32,0.766,0.484,0.125,4.5,0.75,4,R128,3,0,0.75
Hard,6-3 6-3,0.065,0.016,31,0.629,0.355,0.145,4.5,0.545,5.5,R128,3,0,0.545
Hard,6-2 6-2,0.021,0.021,23.5,0.532,0.277,0.213,4,0,2,R128,3,0,1
Hard,6-0 4-6 6-4,0.125,0.013,26.667,0.525,0.325,0.25,4.333,0.5,3.333,R128,3,0,0.5
Hard,6-4 6-4,0.071,0.036,28,0.554,0.411,0.214,5,0,1,R128,3,0,1
Hard,4-6 6-3 6-4,0.048,0.036,27.667,0.639,0.458,0.217,4.667,0.6,1.667,R128,3,0,0.6
Hard,7-5 6-7(4) 6-4,0.046,0.018,36.333,0.596,0.394,0.202,5.667,0.625,5.333,R128,3,0,0.625
